"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 28, 2013","1,680.29","1,685.60","1,685.60","1,671.20","44.47M","-0.31%"
"Aug 27, 2013","1,685.56","1,688.00","1,690.60","1,670.40","33.55M","-0.15%"
"Aug 26, 2013","1,688.01","1,689.70","1,707.10","1,684.70","31.03M","-0.10%"
"Aug 23, 2013","1,689.72","1,688.10","1,702.10","1,688.10","35.35M","0.10%"
"Aug 22, 2013","1,688.09","1,702.10","1,702.10","1,681.30","47.19M","-0.83%"
"Aug 21, 2013","1,702.14","1,708.40","1,708.90","1,691.90","26.12M","-0.37%"
"Aug 20, 2013","1,708.43","1,698.20","1,711.60","1,693.20","38.96M","0.60%"
"Aug 19, 2013","1,698.18","1,760.30","1,760.60","1,698.20","123.64M","-3.53%"
"Aug 16, 2013","1,760.34","1,760.30","1,763.20","1,751.60","52.89M","0.00%"
"Aug 15, 2013","1,760.34","1,767.20","1,767.40","1,750.30","36.31M","-0.39%"
"Aug 14, 2013","1,767.21","1,766.90","1,770.50","1,762.00","38.93M","0.01%"
"Aug 13, 2013","1,766.95","1,762.40","1,766.90","1,752.40","37.07M","0.26%"
"Aug 12, 2013","1,762.42","1,753.00","1,762.40","1,741.80","26.91M","0.54%"
"Aug 09, 2013","1,752.98","1,768.90","1,769.30","1,745.30","34.55M","-0.90%"
"Aug 08, 2013","1,768.93","1,730.40","1,768.90","1,730.00","77.41M","2.23%"
"Aug 07, 2013","1,730.37","1,751.10","1,751.10","1,720.40","41.83M","-1.18%"
"Aug 06, 2013","1,751.07","1,743.60","1,754.30","1,737.50","27.03M","0.43%"
"Aug 05, 2013","1,743.58","1,746.70","1,750.00","1,740.30","19.47M","-0.18%"
"Aug 02, 2013","1,746.75","1,732.60","1,748.70","1,732.60","30.22M","0.82%"
"Aug 01, 2013","1,732.61","1,722.30","1,740.10","1,722.30","30.68M","0.60%"
"Jul 31, 2013","1,722.33","1,724.10","1,741.90","1,722.30","40.49M","-0.10%"
"Jul 30, 2013","1,724.08","1,697.40","1,724.10","1,693.70","35.41M","1.57%"
"Jul 29, 2013","1,697.40","1,696.70","1,700.80","1,680.60","45.91M","0.04%"
"Jul 26, 2013","1,696.70","1,704.00","1,713.40","1,690.20","77.94M","-0.43%"
"Jul 25, 2013","1,704.00","1,726.60","1,730.30","1,703.80","60.21M","-1.31%"
"Jul 24, 2013","1,726.64","1,708.20","1,736.70","1,708.20","45.91M","1.08%"
"Jul 23, 2013","1,708.23","1,701.40","1,711.80","1,697.80","22.79M","0.40%"
"Jul 22, 2013","1,701.44","1,691.80","1,711.40","1,691.80","22.48M","0.57%"
"Jul 19, 2013","1,691.85","1,678.60","1,701.90","1,678.60","40.33M","0.79%"
"Jul 18, 2013","1,678.56","1,664.50","1,681.80","1,664.50","25.09M","0.84%"
"Jul 17, 2013","1,664.53","1,676.60","1,676.60","1,662.30","26.97M","-0.72%"
"Jul 16, 2013","1,676.65","1,668.60","1,685.70","1,668.50","21.86M","0.48%"
"Jul 15, 2013","1,668.62","1,668.40","1,682.10","1,658.70","30.08M","0.01%"
"Jul 12, 2013","1,668.38","1,662.40","1,675.70","1,661.80","27.10M","0.36%"
"Jul 11, 2013","1,662.36","1,650.80","1,666.50","1,650.80","31.05M","0.70%"
"Jul 10, 2013","1,650.85","1,647.90","1,668.30","1,647.40","33.25M","0.18%"
"Jul 09, 2013","1,647.94","1,657.00","1,669.70","1,644.10","39.48M","-0.55%"
"Jul 08, 2013","1,657.01","1,646.20","1,660.60","1,641.40","28.12M","0.66%"
"Jul 05, 2013","1,646.19","1,622.60","1,653.00","1,622.60","25.86M","1.46%"
"Jul 04, 2013","1,622.58","1,611.90","1,632.90","1,611.90","17.82M","0.66%"
"Jul 03, 2013","1,611.93","1,637.90","1,637.90","1,607.50","34.82M","-1.59%"
"Jul 02, 2013","1,637.91","1,612.10","1,637.90","1,609.70","35.00M","1.60%"
"Jul 01, 2013","1,612.07","1,646.80","1,646.80","1,607.00","37.39M","-2.11%"
"Jun 28, 2013","1,646.80","1,649.50","1,663.40","1,640.00","66.10M","-0.16%"
"Jun 27, 2013","1,649.49","1,604.40","1,655.90","1,604.40","51.91M","2.81%"
"Jun 26, 2013","1,604.42","1,559.40","1,604.40","1,559.40","39.84M","2.88%"
"Jun 25, 2013","1,559.45","1,554.00","1,573.40","1,553.60","38.45M","0.35%"
"Jun 24, 2013","1,553.97","1,570.30","1,570.30","1,553.80","38.38M","-1.04%"
"Jun 21, 2013","1,570.32","1,580.40","1,580.40","1,559.80","50.52M","-0.64%"
"Jun 20, 2013","1,580.37","1,604.60","1,604.60","1,576.00","72.70M","-1.51%"
"Jun 19, 2013","1,604.55","1,600.70","1,611.40","1,597.70","41.78M","0.24%"
"Jun 18, 2013","1,600.71","1,603.30","1,603.90","1,590.00","32.31M","-0.16%"
"Jun 17, 2013","1,603.30","1,603.60","1,604.00","1,593.00","42.10M","-0.04%"
"Jun 14, 2013","1,603.98","1,582.80","1,604.00","1,582.50","36.10M","1.34%"
"Jun 13, 2013","1,582.77","1,590.70","1,593.50","1,579.10","56.34M","-0.50%"
"Jun 12, 2013","1,590.74","1,586.50","1,604.00","1,585.60","47.77M","0.27%"
"Jun 11, 2013","1,586.50","1,594.50","1,597.40","1,578.20","44.89M","-0.50%"
"Jun 07, 2013","1,594.54","1,584.30","1,602.90","1,574.60","65.64M","0.65%"
"Jun 06, 2013","1,584.31","1,611.30","1,613.90","1,584.30","57.33M","-1.67%"
"Jun 05, 2013","1,611.28","1,608.00","1,618.40","1,591.30","54.49M","0.20%"
"Jun 04, 2013","1,608.02","1,604.20","1,614.70","1,590.80","48.44M","0.24%"
"Jun 03, 2013","1,604.21","1,633.00","1,633.00","1,585.40","64.72M","-1.76%"
"May 31, 2013","1,632.97","1,643.00","1,643.30","1,616.70","97.09M","-0.61%"
"May 30, 2013","1,643.01","1,690.70","1,690.70","1,642.60","68.64M","-2.82%"
"May 29, 2013","1,690.72","1,694.20","1,698.50","1,671.60","38.53M","-0.21%"
"May 28, 2013","1,694.20","1,687.10","1,720.20","1,687.10","34.62M","0.42%"
"May 27, 2013","1,687.12","1,675.10","1,701.40","1,640.20","45.38M","0.72%"
"May 24, 2013","1,675.13","1,705.60","1,717.90","1,650.50","76.69M","-1.79%"
"May 23, 2013","1,705.58","1,773.80","1,773.80","1,697.20","90.38M","-3.85%"
"May 22, 2013","1,773.81","1,771.10","1,778.80","1,767.70","34.72M","0.16%"
"May 21, 2013","1,771.06","1,761.10","1,771.10","1,749.60","28.83M","0.56%"
"May 20, 2013","1,761.11","1,753.30","1,761.10","1,748.00","32.94M","0.45%"
"May 17, 2013","1,753.27","1,752.50","1,758.60","1,745.10","28.95M","0.04%"
"May 16, 2013","1,752.50","1,732.20","1,759.20","1,732.20","45.66M","1.17%"
"May 15, 2013","1,732.16","1,734.50","1,741.80","1,725.00","36.75M","-0.13%"
"May 14, 2013","1,734.45","1,738.60","1,741.60","1,730.20","24.38M","-0.24%"
