"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2006","6,009.40","6,012.30","6,040.50","5,997.40","136.14M","0.07%"
"Sep 25, 2006","6,005.10","6,022.00","6,032.90","5,989.90","146.00M","-0.34%"
"Sep 22, 2006","6,025.40","6,057.90","6,058.20","5,998.20","171.49M","-0.65%"
"Sep 21, 2006","6,064.80","6,088.30","6,134.10","6,052.20","310.85M","-0.41%"
"Sep 20, 2006","6,089.70","6,146.30","6,146.30","6,089.10","161.05M","-1.02%"
"Sep 19, 2006","6,152.20","6,188.50","6,209.30","6,151.30","139.26M","-0.50%"
"Sep 18, 2006","6,183.30","6,126.40","6,183.30","6,121.80","126.44M","0.97%"
"Sep 15, 2006","6,124.10","6,157.80","6,159.00","6,102.50","187.29M","-0.55%"
"Sep 14, 2006","6,158.20","6,118.30","6,159.50","6,118.00","165.19M","0.76%"
"Sep 13, 2006","6,111.90","6,101.90","6,122.10","6,080.90","160.70M","0.32%"
"Sep 12, 2006","6,092.60","6,070.30","6,108.70","6,051.20","136.10M","0.35%"
"Sep 11, 2006","6,071.40","6,128.90","6,139.60","6,066.30","146.98M","-0.90%"
"Sep 08, 2006","6,126.60","6,113.00","6,144.30","6,074.70","87.65M","0.14%"
"Sep 07, 2006","6,117.80","6,109.00","6,125.20","6,072.10","161.84M","0.18%"
"Sep 06, 2006","6,106.80","6,158.90","6,166.10","6,094.50","159.85M","-0.80%"
"Sep 05, 2006","6,155.90","6,148.00","6,160.70","6,140.10","151.79M","0.14%"
"Sep 04, 2006","6,147.60","6,095.70","6,155.00","6,095.70","124.01M","0.86%"
"Sep 01, 2006","6,095.40","6,121.80","6,129.60","6,086.20","123.50M","-0.42%"
"Aug 31, 2006","6,120.90","6,076.30","6,120.90","6,076.00","184.67M","0.82%"
"Aug 30, 2006","6,071.10","6,048.90","6,085.80","6,048.90","157.39M","0.48%"
"Aug 29, 2006","6,042.30","5,990.20","6,047.80","5,990.20","174.58M","0.93%"
"Aug 28, 2006","5,986.90","5,987.90","6,011.00","5,977.70","139.73M","-0.02%"
"Aug 25, 2006","5,988.20","5,954.80","5,988.20","5,947.60","212.55M","0.66%"
"Aug 24, 2006","5,949.20","6,078.80","6,079.40","5,936.10","381.85M","-2.17%"
"Aug 23, 2006","6,080.90","6,071.30","6,098.90","6,044.50","135.25M","0.14%"
"Aug 22, 2006","6,072.10","6,073.60","6,089.30","6,067.10","104.61M","0.00%"
"Aug 21, 2006","6,072.00","6,056.20","6,105.50","6,055.40","106.40M","0.32%"
"Aug 18, 2006","6,052.90","6,073.10","6,073.10","6,036.00","123.68M","-0.31%"
"Aug 17, 2006","6,071.90","6,013.60","6,071.90","6,013.60","146.60M","1.12%"
