"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2010","8,467.74","8,415.50","8,546.20","8,370.80","26.78M","0.64%"
"Apr 30, 2010","8,413.56","8,458.90","8,521.20","8,397.40","38.77M","-0.51%"
"Apr 29, 2010","8,456.51","8,466.10","8,575.70","8,414.30","27.72M","-0.21%"
"Apr 28, 2010","8,474.03","8,425.80","8,509.00","8,397.90","34.42M","0.48%"
"Apr 27, 2010","8,433.60","8,665.30","8,666.30","8,426.10","44.62M","-2.67%"
"Apr 23, 2010","8,664.65","9,056.20","9,056.20","8,610.80","50.05M","-4.33%"
"Apr 22, 2010","9,057.09","9,194.30","9,194.60","9,056.80","29.37M","-1.50%"
"Apr 21, 2010","9,195.19","9,126.70","9,223.60","9,126.70","34.62M","0.77%"
"Apr 20, 2010","9,124.79","9,121.40","9,151.80","9,090.30","21.34M","0.09%"
"Apr 19, 2010","9,116.89","9,157.20","9,157.20","9,085.70","20.24M","-0.49%"
"Apr 16, 2010","9,161.95","9,081.60","9,173.60","9,081.60","50.16M","0.90%"
"Apr 15, 2010","9,080.08","9,181.50","9,213.30","9,039.60","44.34M","-1.11%"
"Apr 14, 2010","9,181.60","9,017.60","9,188.80","9,016.20","47.02M","1.83%"
"Apr 13, 2010","9,016.46","9,023.20","9,046.40","8,994.10","41.57M","-0.05%"
"Apr 12, 2010","9,020.76","8,994.70","9,059.60","8,992.00","64.16M","0.33%"
"Apr 09, 2010","8,990.70","9,000.10","9,018.50","8,972.10","26.43M","-0.08%"
"Apr 08, 2010","8,998.21","9,001.50","9,056.50","8,973.50","36.03M","-0.04%"
"Apr 07, 2010","9,001.75","8,969.00","9,049.00","8,965.40","59.78M","0.36%"
"Apr 06, 2010","8,969.54","8,989.10","9,007.10","8,930.60","42.62M","-0.16%"
"Apr 01, 2010","8,983.55","9,035.90","9,035.90","8,949.00","79.91M","-0.59%"
"Mar 31, 2010","9,037.24","9,125.60","9,190.60","9,037.00","84.07M","-0.96%"
"Mar 30, 2010","9,125.16","9,107.80","9,196.30","9,099.80","18.18M","0.09%"
