"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 15, 2018","9,984.68","9,846.10","9,990.30","9,843.90","24.44M","1.41%"
"Feb 14, 2018","9,846.07","9,893.70","9,908.20","9,836.70","21.46M","-0.48%"
"Feb 13, 2018","9,893.71","9,878.30","9,904.90","9,847.10","21.39M","0.16%"
"Feb 12, 2018","9,878.30","9,883.30","9,893.30","9,807.10","19.85M","-0.05%"
"Feb 09, 2018","9,883.30","9,950.80","9,950.80","9,789.80","24.95M","-0.68%"
"Feb 08, 2018","9,950.80","9,888.10","9,965.10","9,847.40","21.43M","0.63%"
"Feb 07, 2018","9,888.10","9,814.40","9,951.90","9,814.40","33.50M","0.75%"
"Feb 06, 2018","9,814.40","10,126.10","10,126.10","9,751.70","44.13M","-3.08%"
"Feb 05, 2018","10,126.10","10,373.00","10,373.00","10,096.00","25.90M","-2.38%"
"Feb 02, 2018","10,373.00","10,310.60","10,391.10","10,300.20","21.18M","0.61%"
"Feb 01, 2018","10,310.60","10,229.50","10,329.00","10,229.50","29.07M","0.79%"
"Jan 31, 2018","10,229.50","10,209.40","10,262.20","10,143.90","40.39M","0.20%"
"Jan 30, 2018","10,209.40","10,273.40","10,275.20","10,168.20","19.19M","-0.62%"
"Jan 29, 2018","10,273.40","10,244.20","10,306.90","10,236.20","22.44M","0.29%"
"Jan 25, 2018","10,244.20","10,239.00","10,252.70","10,168.20","22.73M","0.05%"
"Jan 24, 2018","10,239.00","10,222.00","10,270.30","10,222.00","17.78M","0.17%"
"Jan 23, 2018","10,222.00","10,184.90","10,258.60","10,184.90","16.29M","0.36%"
"Jan 22, 2018","10,184.90","10,101.30","10,240.00","10,099.50","24.14M","0.83%"
"Jan 19, 2018","10,101.30","10,013.60","10,116.70","10,013.60","21.93M","0.88%"
"Jan 18, 2018","10,013.60","10,024.20","10,055.80","9,995.50","16.84M","-0.11%"
"Jan 17, 2018","10,024.20","10,032.20","10,083.50","10,008.00","25.23M","-0.08%"
"Jan 16, 2018","10,032.20","10,010.80","10,068.10","9,982.20","27.13M","0.21%"
"Jan 15, 2018","10,010.80","10,015.00","10,062.60","10,001.90","12.90M","-0.04%"
"Jan 12, 2018","10,015.00","10,087.50","10,095.70","10,001.70","18.54M","-0.72%"
"Jan 11, 2018","10,087.50","10,163.20","10,163.20","10,064.90","22.46M","-0.74%"
"Jan 10, 2018","10,163.20","10,207.80","10,255.70","10,160.00","16.99M","-0.44%"
"Jan 09, 2018","10,207.80","10,225.90","10,251.20","10,201.80","15.10M","-0.18%"
"Jan 08, 2018","10,225.90","10,241.40","10,280.80","10,196.70","13.37M","-0.15%"
"Jan 05, 2018","10,241.40","10,182.70","10,280.70","10,180.80","13.58M","0.58%"
"Jan 04, 2018","10,182.70","10,202.80","10,256.00","10,158.00","12.84M","-0.20%"
"Jan 03, 2018","10,202.80","10,239.90","10,242.50","10,173.60","11.73M","-0.36%"
"Jan 02, 2018","10,239.90","10,239.50","10,261.20","10,156.00","10.58M","0.00%"
"Dec 29, 2017","10,239.50","10,306.80","10,306.80","10,234.50","11.51M","-0.65%"
"Dec 28, 2017","10,306.80","10,248.50","10,307.00","10,244.00","10.56M","0.57%"
"Dec 27, 2017","10,248.50","10,255.90","10,295.60","10,229.20","9.59M","-0.07%"
"Dec 22, 2017","10,255.90","10,297.50","10,303.80","10,245.40","25.57M","-0.40%"
"Dec 21, 2017","10,297.50","10,328.30","10,333.20","10,272.90","29.08M","-0.30%"
"Dec 20, 2017","10,328.30","10,308.60","10,335.90","10,274.20","23.30M","0.19%"
"Dec 19, 2017","10,308.60","10,270.70","10,325.60","10,264.30","24.32M","0.37%"
"Dec 18, 2017","10,270.70","10,210.40","10,294.60","10,208.40","20.27M","0.59%"
"Dec 15, 2017","10,210.40","10,175.70","10,224.60","10,134.80","44.79M","0.34%"
"Dec 14, 2017","10,175.70","10,155.70","10,189.30","10,110.50","26.45M","0.20%"
"Dec 13, 2017","10,155.80","10,090.70","10,155.70","10,067.50","56.13M","0.65%"
"Dec 12, 2017","10,090.70","10,136.70","10,136.90","10,061.70","32.19M","-0.45%"
"Dec 11, 2017","10,136.70","10,152.10","10,155.60","10,104.80","25.49M","-0.15%"
"Dec 08, 2017","10,152.10","10,153.10","10,191.40","10,112.80","24.24M","-0.01%"
"Dec 07, 2017","10,153.10","10,111.80","10,171.10","10,105.30","27.80M","0.41%"
"Dec 06, 2017","10,111.80","10,089.60","10,162.80","10,056.40","26.64M","0.22%"
"Dec 05, 2017","10,089.60","10,115.00","10,118.30","10,019.10","29.89M","-0.25%"
"Dec 04, 2017","10,115.00","10,078.80","10,145.90","10,076.10","32.82M","0.36%"
"Dec 01, 2017","10,078.80","10,080.90","10,112.30","10,050.00","18.94M","-0.02%"
"Nov 30, 2017","10,080.90","10,045.20","10,080.90","10,010.90","40.04M","0.36%"
"Nov 29, 2017","10,045.20","9,995.40","10,088.00","9,992.70","27.87M","0.50%"
"Nov 28, 2017","9,995.40","9,937.60","10,011.70","9,917.80","31.54M","0.58%"
"Nov 27, 2017","9,937.64","9,936.90","9,994.50","9,913.70","20.57M","0.01%"
"Nov 24, 2017","9,936.93","9,906.00","9,948.20","9,838.30","24.11M","0.31%"
"Nov 23, 2017","9,906.04","9,930.50","9,940.10","9,877.00","30.93M","-0.25%"
"Nov 22, 2017","9,930.54","9,821.80","9,945.70","9,821.80","30.19M","1.11%"
"Nov 21, 2017","9,821.75","9,806.00","9,846.10","9,788.00","29.31M","0.16%"
"Nov 20, 2017","9,805.99","9,807.30","9,817.00","9,732.80","19.93M","-0.01%"
"Nov 17, 2017","9,807.30","9,828.90","9,865.60","9,780.20","22.46M","-0.22%"
"Nov 16, 2017","9,828.91","9,886.60","9,888.10","9,818.60","22.18M","-0.58%"
"Nov 15, 2017","9,886.57","9,932.60","9,933.70","9,871.80","25.89M","-0.46%"
"Nov 14, 2017","9,932.55","9,964.40","9,966.90","9,875.60","16.57M","-0.32%"
"Nov 13, 2017","9,964.39","9,932.60","9,974.40","9,932.60","21.28M","0.32%"
"Nov 10, 2017","9,932.65","9,949.90","9,949.90","9,876.30","17.87M","-0.17%"
"Nov 09, 2017","9,949.85","9,881.60","9,949.90","9,871.60","21.27M","0.69%"
"Nov 08, 2017","9,881.55","9,863.40","9,892.30","9,836.20","31.05M","0.18%"
"Nov 07, 2017","9,863.41","9,838.00","9,911.30","9,834.60","24.10M","0.26%"
"Nov 06, 2017","9,837.98","9,808.40","9,871.20","9,789.40","18.90M","0.30%"
"Nov 03, 2017","9,808.37","9,817.10","9,871.70","9,799.00","19.51M","-0.09%"
"Nov 02, 2017","9,817.11","9,819.30","9,861.70","9,790.70","24.62M","-0.02%"
"Nov 01, 2017","9,819.31","9,768.80","9,840.40","9,734.40","43.12M","0.52%"
"Oct 31, 2017","9,768.81","9,679.70","9,779.70","9,678.70","33.02M","0.92%"
"Oct 30, 2017","9,679.67","9,631.10","9,690.20","9,626.90","22.51M","0.50%"
"Oct 27, 2017","9,631.14","9,612.40","9,649.50","9,547.90","23.78M","0.20%"
"Oct 26, 2017","9,612.35","9,566.00","9,623.70","9,541.90","22.88M","0.48%"
"Oct 25, 2017","9,565.97","9,686.40","9,696.10","9,523.90","25.72M","-1.24%"
"Oct 24, 2017","9,686.44","9,735.60","9,741.90","9,665.90","25.08M","-0.50%"
"Oct 23, 2017","9,735.58","9,769.60","9,785.40","9,686.90","16.26M","-0.35%"
"Oct 20, 2017","9,769.61","9,719.30","9,806.70","9,671.90","21.12M","0.52%"
"Oct 19, 2017","9,719.34","9,664.80","9,743.20","9,664.80","26.37M","0.56%"
"Oct 18, 2017","9,664.84","9,660.20","9,721.30","9,652.10","18.25M","0.05%"
"Oct 17, 2017","9,660.22","9,612.00","9,686.00","9,608.20","19.16M","0.50%"
"Oct 16, 2017","9,612.00","9,555.60","9,629.70","9,555.60","22.83M","0.59%"
"Oct 13, 2017","9,555.63","9,487.00","9,575.70","9,487.00","24.96M","0.72%"
"Oct 12, 2017","9,486.97","9,403.40","9,487.00","9,396.60","23.72M","0.89%"
"Oct 11, 2017","9,403.39","9,329.00","9,405.30","9,329.00","29.90M","0.80%"
"Oct 10, 2017","9,328.95","9,330.80","9,344.80","9,298.40","21.59M","-0.02%"
"Oct 09, 2017","9,330.83","9,288.70","9,342.50","9,288.70","19.11M","0.45%"
"Oct 06, 2017","9,288.72","9,253.20","9,303.90","9,241.20","17.84M","0.38%"
"Oct 05, 2017","9,253.24","9,209.70","9,272.50","9,209.70","24.55M","0.47%"
"Oct 04, 2017","9,209.65","9,273.50","9,283.00","9,194.40","25.86M","-0.69%"
"Oct 03, 2017","9,273.48","9,331.90","9,331.90","9,230.10","19.94M","-0.63%"
"Oct 02, 2017","9,331.86","9,309.40","9,395.90","9,309.40","15.12M","0.24%"
"Sep 29, 2017","9,309.42","9,226.70","9,316.10","9,225.70","30.24M","0.90%"
"Sep 28, 2017","9,226.68","9,275.40","9,307.40","9,226.68","30.69M","-0.53%"
"Sep 27, 2017","9,275.38","9,309.70","9,323.40","9,267.30","24.59M","-0.37%"
"Sep 26, 2017","9,309.66","9,300.80","9,315.50","9,244.20","27.10M","0.10%"
"Sep 25, 2017","9,300.75","9,331.90","9,343.90","9,266.10","22.90M","-0.33%"
"Sep 22, 2017","9,331.85","9,297.40","9,337.40","9,266.90","14.59M","0.37%"
"Sep 21, 2017","9,297.35","9,354.10","9,359.30","9,250.30","27.05M","-0.61%"
"Sep 20, 2017","9,354.05","9,319.90","9,362.20","9,283.00","20.41M","0.37%"
"Sep 19, 2017","9,319.93","9,337.50","9,371.60","9,293.10","22.36M","-0.19%"
"Sep 18, 2017","9,337.46","9,326.90","9,376.30","9,320.80","16.86M","0.11%"
"Sep 15, 2017","9,326.86","9,387.30","9,390.90","9,296.90","32.24M","-0.64%"
"Sep 14, 2017","9,387.25","9,441.10","9,441.10","9,365.20","20.87M","-0.57%"
"Sep 13, 2017","9,441.11","9,481.40","9,513.00","9,437.90","17.40M","-0.43%"
"Sep 12, 2017","9,481.43","9,506.30","9,521.00","9,453.40","19.85M","-0.26%"
"Sep 11, 2017","9,506.33","9,428.90","9,521.30","9,428.90","21.47M","0.82%"
"Sep 08, 2017","9,428.86","9,418.70","9,428.90","9,371.40","20.35M","0.11%"
"Sep 07, 2017","9,418.68","9,493.20","9,507.10","9,391.10","23.99M","-0.78%"
"Sep 06, 2017","9,493.16","9,495.50","9,507.30","9,466.90","28.58M","-0.02%"
"Sep 05, 2017","9,495.52","9,489.00","9,496.00","9,415.90","21.13M","0.07%"
"Sep 04, 2017","9,488.96","9,522.50","9,523.70","9,431.20","14.59M","-0.35%"
"Sep 01, 2017","9,522.46","9,551.30","9,578.00","9,492.60","18.75M","-0.30%"
"Aug 31, 2017","9,551.32","9,430.00","9,551.32","9,423.00","33.47M","1.29%"
"Aug 30, 2017","9,430.03","9,338.00","9,450.40","9,338.00","23.26M","0.99%"
"Aug 29, 2017","9,337.98","9,385.50","9,392.70","9,302.00","35.66M","-0.51%"
"Aug 28, 2017","9,385.49","9,465.10","9,471.00","9,352.60","28.53M","-0.84%"
"Aug 25, 2017","9,465.14","9,440.00","9,476.10","9,412.20","34.40M","0.27%"
"Aug 24, 2017","9,440.03","9,448.10","9,465.90","9,394.80","42.93M","-0.09%"
"Aug 23, 2017","9,448.10","9,433.20","9,550.50","9,418.00","34.80M","0.16%"
"Aug 22, 2017","9,433.20","9,532.80","9,540.60","9,408.70","22.85M","-1.04%"
"Aug 21, 2017","9,532.76","9,503.90","9,549.50","9,488.20","17.91M","0.30%"
"Aug 18, 2017","9,503.89","9,431.00","9,530.50","9,370.90","19.86M","0.77%"
"Aug 17, 2017","9,431.04","9,412.30","9,590.80","9,378.90","25.87M","0.20%"
"Aug 16, 2017","9,412.27","9,385.20","9,412.30","9,337.40","21.02M","0.29%"
"Aug 15, 2017","9,385.22","9,307.60","9,391.70","9,307.60","16.17M","0.83%"
"Aug 14, 2017","9,307.64","9,263.30","9,315.80","9,263.00","15.22M","0.48%"
"Aug 11, 2017","9,263.31","9,260.90","9,274.10","9,150.30","20.28M","0.03%"
"Aug 10, 2017","9,260.86","9,308.10","9,348.30","9,245.30","22.15M","-0.51%"
"Aug 09, 2017","9,308.06","9,307.50","9,332.70","9,290.40","21.80M","0.01%"
"Aug 08, 2017","9,307.48","9,320.90","9,344.40","9,212.60","19.98M","-0.14%"
"Aug 07, 2017","9,320.86","9,276.90","9,330.10","9,254.00","14.46M","0.47%"
"Aug 04, 2017","9,276.88","9,239.30","9,293.70","9,237.90","20.16M","0.41%"
"Aug 03, 2017","9,239.30","9,243.50","9,259.70","9,178.40","18.93M","-0.05%"
"Aug 02, 2017","9,243.55","9,302.40","9,315.90","9,231.40","25.83M","-0.63%"
"Aug 01, 2017","9,302.44","9,200.10","9,302.44","9,199.50","30.21M","1.11%"
"Jul 31, 2017","9,200.08","9,196.10","9,234.30","9,170.40","32.47M","0.04%"
"Jul 28, 2017","9,196.09","9,282.30","9,282.30","9,151.60","34.25M","-0.93%"
"Jul 27, 2017","9,282.29","9,223.10","9,308.70","9,211.00","35.08M","0.64%"
"Jul 26, 2017","9,223.08","9,124.90","9,259.70","9,124.90","27.78M","1.08%"
"Jul 25, 2017","9,124.93","9,110.30","9,142.70","9,098.90","24.25M","0.16%"
"Jul 24, 2017","9,110.27","9,126.00","9,126.80","9,051.60","17.58M","-0.17%"
"Jul 21, 2017","9,126.01","9,178.90","9,194.50","9,109.80","17.74M","-0.58%"
"Jul 20, 2017","9,178.93","9,141.70","9,198.10","9,138.70","20.70M","0.41%"
"Jul 19, 2017","9,141.68","9,179.00","9,217.80","9,128.30","19.00M","-0.41%"
"Jul 18, 2017","9,178.96","9,302.90","9,304.40","9,159.40","20.37M","-1.33%"
"Jul 17, 2017","9,302.93","9,313.90","9,343.00","9,252.00","14.51M","-0.12%"
"Jul 14, 2017","9,313.92","9,241.00","9,337.70","9,241.00","19.29M","0.79%"
"Jul 13, 2017","9,241.00","9,060.30","9,241.00","9,060.30","21.13M","1.99%"
"Jul 12, 2017","9,060.31","9,128.60","9,131.30","9,035.70","31.47M","-0.75%"
"Jul 11, 2017","9,128.65","9,147.10","9,199.30","9,110.10","21.34M","-0.20%"
"Jul 10, 2017","9,147.10","9,105.30","9,189.70","9,097.70","19.89M","0.46%"
"Jul 07, 2017","9,105.26","9,155.50","9,155.50","9,049.80","28.09M","-0.55%"
"Jul 06, 2017","9,155.48","9,158.60","9,184.10","9,107.50","37.51M","-0.03%"
"Jul 05, 2017","9,158.57","9,197.20","9,208.30","9,153.30","16.58M","-0.42%"
"Jul 04, 2017","9,197.24","9,068.30","9,210.90","9,066.90","21.25M","1.42%"
"Jul 03, 2017","9,068.33","9,107.20","9,153.20","9,068.30","24.42M","-0.43%"
"Jun 30, 2017","9,107.17","9,201.10","9,201.10","9,075.60","36.66M","-1.02%"
"Jun 29, 2017","9,201.09","9,175.50","9,247.80","9,175.50","24.07M","0.28%"
"Jun 28, 2017","9,175.52","9,136.80","9,175.52","9,096.60","23.65M","0.42%"
"Jun 27, 2017","9,136.84","9,207.80","9,207.80","9,108.10","21.11M","-0.77%"
"Jun 26, 2017","9,207.85","9,138.60","9,228.50","9,137.80","33.40M","0.76%"
"Jun 23, 2017","9,138.61","9,130.60","9,158.50","9,112.10","20.25M","0.09%"
"Jun 22, 2017","9,130.63","9,043.90","9,168.60","9,043.10","23.78M","0.96%"
"Jun 21, 2017","9,043.90","9,103.40","9,103.40","9,017.30","26.48M","-0.65%"
"Jun 20, 2017","9,103.44","9,141.60","9,179.70","9,089.50","29.27M","-0.42%"
"Jun 19, 2017","9,141.57","9,237.30","9,248.60","9,093.30","35.05M","-1.04%"
"Jun 16, 2017","9,237.28","9,242.70","9,277.40","9,219.80","54.55M","-0.06%"
"Jun 15, 2017","9,242.71","9,239.30","9,244.70","9,168.60","55.93M","0.04%"
"Jun 14, 2017","9,239.25","9,158.10","9,239.30","9,134.70","35.06M","0.89%"
"Jun 13, 2017","9,158.06","9,061.30","9,158.10","9,052.10","31.55M","1.07%"
"Jun 09, 2017","9,061.30","9,094.10","9,106.30","9,016.60","21.43M","-0.36%"
"Jun 08, 2017","9,094.11","9,094.20","9,111.60","8,996.30","28.39M","-0.00%"
"Jun 07, 2017","9,094.22","9,237.70","9,241.30","9,059.80","36.30M","-1.55%"
"Jun 06, 2017","9,237.65","9,388.00","9,388.00","9,233.00","23.70M","-1.60%"
"Jun 05, 2017","9,388.05","9,388.70","9,390.90","9,308.60","31.29M","-0.01%"
"Jun 02, 2017","9,388.74","9,265.70","9,398.40","9,265.70","26.86M","1.33%"
"Jun 01, 2017","9,265.66","9,355.40","9,360.30","9,162.70","25.44M","-0.96%"
"May 31, 2017","9,355.39","9,281.90","9,355.40","9,264.00","26.56M","0.79%"
"May 30, 2017","9,281.91","9,312.80","9,316.90","9,217.90","16.99M","-0.33%"
"May 29, 2017","9,312.59","9,357.80","9,408.60","9,312.59","16.74M","-0.48%"
"May 26, 2017","9,357.76","9,382.60","9,384.40","9,323.40","20.47M","-0.27%"
"May 25, 2017","9,382.65","9,406.80","9,411.70","9,349.00","22.07M","-0.26%"
"May 24, 2017","9,406.77","9,338.60","9,424.00","9,333.40","20.06M","0.73%"
"May 23, 2017","9,338.57","9,342.10","9,376.80","9,335.00","19.27M","-0.04%"
"May 22, 2017","9,342.14","9,365.50","9,386.70","9,328.30","19.84M","-0.25%"
"May 19, 2017","9,365.54","9,430.60","9,431.80","9,350.20","18.81M","-0.69%"
"May 18, 2017","9,430.60","9,472.40","9,472.40","9,337.00","31.68M","-0.44%"
"May 17, 2017","9,472.36","9,607.20","9,607.70","9,472.36","26.08M","-1.40%"
"May 16, 2017","9,607.21","9,564.80","9,623.30","9,564.80","35.73M","0.44%"
"May 15, 2017","9,564.79","9,640.00","9,641.60","9,521.90","32.79M","-0.78%"
"May 12, 2017","9,639.99","9,696.30","9,725.20","9,608.50","27.51M","-0.58%"
"May 11, 2017","9,696.33","9,627.80","9,753.00","9,627.80","33.07M","0.71%"
"May 10, 2017","9,627.80","9,543.80","9,634.10","9,543.80","26.81M","0.88%"
"May 09, 2017","9,543.82","9,481.70","9,558.70","9,481.40","24.79M","0.66%"
"May 08, 2017","9,481.68","9,410.90","9,484.20","9,410.90","25.66M","0.75%"
"May 05, 2017","9,410.90","9,509.10","9,516.90","9,379.00","17.49M","-1.03%"
"May 04, 2017","9,509.09","9,460.80","9,522.20","9,440.80","24.86M","0.51%"
"May 03, 2017","9,460.84","9,543.20","9,588.20","9,445.90","26.25M","-0.86%"
"May 02, 2017","9,543.24","9,500.30","9,570.00","9,492.10","41.22M","0.45%"
"May 01, 2017","9,500.29","9,400.10","9,508.20","9,399.70","24.66M","1.07%"
"Apr 28, 2017","9,400.07","9,451.70","9,452.80","9,355.60","42.16M","-0.55%"
"Apr 27, 2017","9,451.66","9,507.50","9,512.30","9,410.50","30.33M","-0.59%"
"Apr 26, 2017","9,507.53","9,441.80","9,517.30","9,441.80","35.51M","0.70%"
"Apr 24, 2017","9,441.85","9,433.90","9,461.60","9,389.90","17.12M","0.08%"
"Apr 21, 2017","9,433.86","9,495.20","9,495.60","9,380.90","25.82M","-0.65%"
"Apr 20, 2017","9,495.21","9,492.00","9,551.30","9,458.90","22.32M","0.03%"
"Apr 19, 2017","9,491.95","9,543.60","9,571.10","9,491.95","21.99M","-0.54%"
"Apr 18, 2017","9,543.65","9,630.00","9,632.40","9,509.30","27.34M","-0.90%"
"Apr 13, 2017","9,630.01","9,621.70","9,664.00","9,596.50","20.37M","0.09%"
"Apr 12, 2017","9,621.68","9,554.10","9,633.70","9,553.70","23.28M","0.71%"
"Apr 11, 2017","9,554.14","9,581.70","9,633.90","9,508.80","27.47M","-0.29%"
"Apr 10, 2017","9,581.66","9,546.70","9,615.70","9,544.90","18.66M","0.37%"
"Apr 07, 2017","9,546.68","9,565.80","9,604.90","9,489.00","26.48M","-0.20%"
"Apr 06, 2017","9,565.79","9,571.80","9,577.70","9,525.40","29.97M","-0.06%"
"Apr 05, 2017","9,571.75","9,624.20","9,624.20","9,509.60","28.31M","-0.55%"
"Apr 04, 2017","9,624.22","9,647.30","9,648.40","9,586.60","21.76M","-0.24%"
"Apr 03, 2017","9,647.34","9,649.40","9,683.10","9,598.80","19.95M","-0.02%"
"Mar 31, 2017","9,649.37","9,714.80","9,718.20","9,649.37","24.49M","-0.67%"
"Mar 30, 2017","9,714.81","9,600.20","9,714.81","9,577.30","23.00M","1.19%"
"Mar 29, 2017","9,600.25","9,535.20","9,619.80","9,528.00","26.91M","0.68%"
"Mar 28, 2017","9,535.17","9,440.70","9,537.10","9,440.70","30.64M","1.00%"
"Mar 27, 2017","9,440.67","9,442.50","9,447.70","9,357.10","27.48M","-0.02%"
"Mar 24, 2017","9,442.46","9,337.70","9,462.40","9,337.70","22.29M","1.12%"
"Mar 23, 2017","9,337.69","9,284.90","9,363.60","9,243.30","30.11M","0.57%"
"Mar 22, 2017","9,284.88","9,405.90","9,405.90","9,268.20","31.39M","-1.29%"
"Mar 21, 2017","9,405.86","9,358.90","9,411.50","9,305.30","37.24M","0.50%"
"Mar 20, 2017","9,358.87","9,378.30","9,378.30","9,317.00","14.52M","-0.21%"
"Mar 17, 2017","9,378.31","9,421.70","9,451.80","9,362.10","20.94M","-0.46%"
"Mar 16, 2017","9,421.68","9,424.40","9,439.20","9,358.70","26.98M","-0.03%"
"Mar 15, 2017","9,424.42","9,477.20","9,477.20","9,359.00","23.78M","-0.56%"
"Mar 14, 2017","9,477.19","9,477.80","9,490.70","9,435.30","19.18M","-0.01%"
"Mar 13, 2017","9,477.84","9,516.90","9,518.20","9,437.00","16.47M","-0.41%"
"Mar 10, 2017","9,516.94","9,348.50","9,516.94","9,348.50","21.41M","1.80%"
"Mar 09, 2017","9,348.45","9,333.30","9,360.90","9,306.70","15.06M","0.16%"
"Mar 08, 2017","9,333.34","9,304.70","9,340.50","9,269.90","20.95M","0.31%"
"Mar 07, 2017","9,304.71","9,224.20","9,312.60","9,189.80","25.84M","0.87%"
"Mar 06, 2017","9,224.20","9,181.20","9,231.30","9,102.70","17.13M","0.47%"
"Mar 03, 2017","9,181.18","9,258.40","9,259.40","9,155.30","23.54M","-0.83%"
"Mar 02, 2017","9,258.40","9,186.80","9,267.90","9,186.80","22.67M","0.78%"
"Mar 01, 2017","9,186.80","9,204.70","9,211.50","9,138.50","29.60M","-0.19%"
"Feb 28, 2017","9,204.66","9,257.10","9,260.40","9,204.66","30.16M","-0.57%"
"Feb 27, 2017","9,257.14","9,349.70","9,350.50","9,242.80","26.28M","-0.99%"
"Feb 24, 2017","9,349.68","9,372.60","9,396.20","9,331.70","28.78M","-0.24%"
"Feb 23, 2017","9,372.64","9,364.90","9,405.40","9,262.00","28.21M","0.08%"
"Feb 22, 2017","9,364.89","9,140.50","9,366.10","9,128.50","37.26M","2.46%"
"Feb 21, 2017","9,140.47","9,157.90","9,163.80","9,115.90","18.42M","-0.19%"
"Feb 20, 2017","9,157.94","9,205.70","9,206.60","9,111.10","18.31M","-0.52%"
"Feb 17, 2017","9,205.73","9,175.60","9,208.30","9,156.30","17.93M","0.33%"
"Feb 16, 2017","9,175.64","9,213.90","9,216.30","9,025.70","24.42M","-0.42%"
"Feb 15, 2017","9,213.92","9,091.50","9,236.30","9,036.30","27.42M","1.35%"
"Feb 14, 2017","9,091.51","9,142.90","9,169.30","9,061.40","23.86M","-0.56%"
"Feb 13, 2017","9,142.90","9,058.10","9,142.90","9,033.90","18.01M","0.94%"
"Feb 10, 2017","9,058.14","8,934.70","9,058.14","8,934.70","17.55M","1.38%"
"Feb 09, 2017","8,934.68","8,893.00","8,934.70","8,842.70","15.38M","0.47%"
"Feb 08, 2017","8,893.01","8,879.80","8,901.90","8,849.10","23.84M","0.15%"
"Feb 07, 2017","8,879.78","8,838.80","8,883.40","8,824.10","26.02M","0.46%"
"Feb 06, 2017","8,838.78","8,873.40","8,932.80","8,811.60","16.93M","-0.39%"
"Feb 03, 2017","8,873.43","8,871.00","8,921.60","8,868.30","17.38M","0.03%"
"Feb 02, 2017","8,870.99","8,883.00","8,923.00","8,854.10","26.91M","-0.14%"
"Feb 01, 2017","8,883.03","8,778.40","8,883.90","8,771.40","27.69M","1.19%"
"Jan 31, 2017","8,778.44","8,860.60","8,866.20","8,756.60","36.94M","-0.93%"
"Jan 30, 2017","8,860.62","8,943.90","8,944.30","8,857.40","17.62M","-0.93%"
"Jan 27, 2017","8,943.89","8,806.90","8,956.70","8,806.70","18.57M","1.56%"
"Jan 25, 2017","8,806.88","8,860.00","8,910.80","8,790.30","21.81M","-0.60%"
"Jan 24, 2017","8,860.01","8,807.30","8,864.30","8,801.60","22.06M","0.60%"
"Jan 23, 2017","8,807.31","8,852.90","8,926.60","8,794.80","25.06M","-0.52%"
"Jan 20, 2017","8,852.91","8,847.60","8,852.91","8,795.10","22.96M","0.06%"
"Jan 19, 2017","8,847.56","8,842.80","8,909.90","8,818.00","19.60M","0.05%"
"Jan 18, 2017","8,842.80","8,818.60","8,881.60","8,797.40","18.67M","0.27%"
"Jan 17, 2017","8,818.63","8,867.10","8,868.60","8,803.50","16.24M","-0.55%"
"Jan 16, 2017","8,867.10","8,824.50","8,896.90","8,824.50","13.51M","0.48%"
"Jan 13, 2017","8,824.51","8,821.80","8,842.10","8,743.10","16.06M","0.03%"
"Jan 12, 2017","8,821.82","8,900.30","8,918.60","8,796.40","24.76M","-0.88%"
"Jan 11, 2017","8,900.31","8,885.60","8,934.80","8,854.00","29.14M","0.17%"
"Jan 10, 2017","8,885.64","8,928.20","8,933.50","8,856.80","12.33M","-0.48%"
"Jan 09, 2017","8,928.19","8,905.40","8,982.60","8,905.40","15.87M","0.26%"
"Jan 06, 2017","8,905.39","8,943.20","8,966.80","8,872.50","12.19M","-0.42%"
"Jan 05, 2017","8,943.20","8,953.30","8,992.80","8,941.00","10.83M","-0.11%"
"Jan 04, 2017","8,953.32","8,973.70","8,985.60","8,929.80","15.74M","-0.23%"
"Jan 03, 2017","8,973.70","8,871.20","8,984.00","8,871.20","13.63M","1.17%"
"Dec 30, 2016","8,869.51","8,974.70","8,979.40","8,869.50","7.39M","-1.17%"
"Dec 29, 2016","8,974.69","8,914.00","8,974.70","8,894.70","9.55M","0.68%"
"Dec 28, 2016","8,913.98","8,792.70","8,951.30","8,792.70","12.09M","1.38%"
"Dec 23, 2016","8,792.69","8,846.70","8,869.60","8,761.00","11.40M","-0.61%"
"Dec 22, 2016","8,846.67","8,770.50","8,868.30","8,770.50","15.81M","0.87%"
"Dec 21, 2016","8,770.53","8,776.90","8,830.30","8,766.60","16.72M","-0.07%"
"Dec 20, 2016","8,776.86","8,684.50","8,804.00","8,668.30","19.60M","1.06%"
"Dec 19, 2016","8,684.50","8,623.30","8,711.20","8,604.40","16.38M","0.71%"
"Dec 16, 2016","8,623.33","8,598.50","8,660.20","8,580.80","28.90M","0.29%"
"Dec 15, 2016","8,598.55","8,639.00","8,653.50","8,576.90","27.48M","-0.47%"
"Dec 14, 2016","8,639.04","8,579.50","8,684.00","8,579.50","26.20M","0.69%"
"Dec 13, 2016","8,579.55","8,541.20","8,614.30","8,507.20","24.30M","0.45%"
"Dec 12, 2016","8,541.22","8,542.20","8,561.70","8,516.70","19.12M","-0.01%"
"Dec 09, 2016","8,542.16","8,556.00","8,572.00","8,500.10","22.43M","-0.16%"
"Dec 08, 2016","8,556.04","8,476.50","8,593.60","8,476.50","23.84M","0.94%"
"Dec 07, 2016","8,476.49","8,407.00","8,483.70","8,405.50","22.92M","0.83%"
"Dec 06, 2016","8,407.05","8,456.80","8,461.00","8,392.00","24.42M","-0.59%"
